Vin	Rendimiento
1.369999999999959e+000	2.834207e+001
1.370999999999959e+000	2.834512e+001
1.371999999999959e+000	2.834817e+001
1.372999999999959e+000	2.835122e+001
1.373999999999959e+000	2.835426e+001
1.374999999999959e+000	2.835731e+001
1.375999999999959e+000	2.836035e+001
1.376999999999959e+000	2.836339e+001
1.377999999999958e+000	2.836642e+001
1.378999999999958e+000	2.836946e+001
1.379999999999958e+000	2.837249e+001
1.380999999999958e+000	2.837552e+001
1.381999999999958e+000	2.837855e+001
1.382999999999958e+000	2.838157e+001
1.383999999999958e+000	2.838460e+001
1.384999999999958e+000	2.838762e+001
1.385999999999958e+000	2.839063e+001
1.386999999999957e+000	2.839365e+001
1.387999999999957e+000	2.839667e+001
1.388999999999957e+000	2.839968e+001
1.389999999999957e+000	2.840269e+001
1.390999999999957e+000	2.840570e+001
1.391999999999957e+000	2.840871e+001
1.392999999999957e+000	2.841171e+001
1.393999999999957e+000	2.841471e+001
1.394999999999957e+000	2.841771e+001
1.395999999999956e+000	2.842071e+001
1.396999999999956e+000	2.842370e+001
1.397999999999956e+000	2.842670e+001
1.398999999999956e+000	2.842969e+001
1.399999999999956e+000	2.843267e+001
1.400999999999956e+000	2.843566e+001
1.401999999999956e+000	2.843865e+001
1.402999999999956e+000	2.844163e+001
1.403999999999956e+000	2.844461e+001
1.404999999999955e+000	2.844759e+001
1.405999999999955e+000	2.845057e+001
1.406999999999955e+000	2.845354e+001
1.407999999999955e+000	2.845652e+001
1.408999999999955e+000	2.845949e+001
1.409999999999955e+000	2.846246e+001
1.410999999999955e+000	2.846542e+001
1.411999999999955e+000	2.846839e+001
1.412999999999955e+000	2.847135e+001
1.413999999999954e+000	2.847431e+001
1.414999999999954e+000	2.847727e+001
1.415999999999954e+000	2.848023e+001
1.416999999999954e+000	2.848318e+001
1.417999999999954e+000	2.848613e+001
1.418999999999954e+000	2.848908e+001
1.419999999999954e+000	2.849203e+001
1.420999999999954e+000	2.849498e+001
1.421999999999954e+000	2.849792e+001
1.422999999999953e+000	2.850087e+001
1.423999999999953e+000	2.850381e+001
1.424999999999953e+000	2.850675e+001
1.425999999999953e+000	2.850968e+001
1.426999999999953e+000	2.851261e+001
