Vin	Rendimiento
9.610999999999828e+000	5.142105e+001
9.611999999999828e+000	5.141566e+001
9.612999999999827e+000	5.141029e+001
9.613999999999827e+000	5.140492e+001
9.614999999999826e+000	5.139954e+001
9.615999999999826e+000	5.139416e+001
9.616999999999825e+000	5.138879e+001
9.617999999999825e+000	5.138341e+001
9.618999999999824e+000	5.137804e+001
9.619999999999823e+000	5.137268e+001
9.620999999999823e+000	5.136731e+001
9.621999999999822e+000	5.136194e+001
9.622999999999822e+000	5.135656e+001
9.623999999999821e+000	5.135121e+001
9.624999999999821e+000	5.134584e+001
9.625999999999820e+000	5.134047e+001
9.626999999999820e+000	5.133511e+001
9.627999999999819e+000	5.132975e+001
9.628999999999818e+000	5.132439e+001
9.629999999999818e+000	5.131903e+001
9.630999999999817e+000	5.131368e+001
9.631999999999817e+000	5.130832e+001
9.632999999999816e+000	5.130295e+001
9.633999999999816e+000	5.129760e+001
9.634999999999815e+000	5.129225e+001
9.635999999999815e+000	5.128690e+001
9.636999999999814e+000	5.128155e+001
9.637999999999813e+000	5.127620e+001
9.638999999999813e+000	5.127085e+001
9.639999999999812e+000	5.126550e+001
9.640999999999812e+000	5.126015e+001
9.641999999999811e+000	5.125480e+001
9.642999999999811e+000	5.124946e+001
9.643999999999810e+000	5.124412e+001
9.644999999999810e+000	5.123877e+001
9.645999999999809e+000	5.123343e+001
9.646999999999808e+000	5.122809e+001
9.647999999999808e+000	5.122275e+001
9.648999999999807e+000	5.121741e+001
9.649999999999807e+000	5.121208e+001
9.650999999999806e+000	5.120674e+001
9.651999999999806e+000	5.120140e+001
9.652999999999805e+000	5.119607e+001
9.653999999999805e+000	5.119074e+001
9.654999999999804e+000	5.118541e+001
9.655999999999803e+000	5.118008e+001
9.656999999999803e+000	5.117475e+001
9.657999999999802e+000	5.116942e+001
9.658999999999802e+000	5.116409e+001
9.659999999999801e+000	5.115876e+001
9.660999999999801e+000	5.115344e+001
9.661999999999800e+000	5.114812e+001
9.662999999999800e+000	5.114279e+001
9.663999999999799e+000	5.113747e+001
9.664999999999798e+000	5.113215e+001
9.665999999999798e+000	5.112683e+001
9.666999999999797e+000	5.112152e+001
9.667999999999797e+000	5.111619e+001
9.668999999999796e+000	5.111088e+001
9.669999999999796e+000	5.110556e+001
9.670999999999795e+000	5.110025e+001
9.671999999999795e+000	5.109494e+001
9.672999999999794e+000	5.108962e+001
9.673999999999793e+000	5.108432e+001
9.674999999999793e+000	5.107900e+001
9.675999999999792e+000	5.107370e+001
9.676999999999792e+000	5.106839e+001
9.677999999999791e+000	5.106308e+001
9.678999999999791e+000	5.105778e+001
9.679999999999790e+000	5.105247e+001
9.680999999999790e+000	5.104717e+001
9.681999999999789e+000	5.104187e+001
9.682999999999788e+000	5.103657e+001
9.683999999999788e+000	5.103127e+001
9.684999999999787e+000	5.102597e+001
9.685999999999787e+000	5.102067e+001
9.686999999999786e+000	5.101538e+001
9.687999999999786e+000	5.101008e+001
9.688999999999785e+000	5.100479e+001
9.689999999999785e+000	5.099949e+001
9.690999999999784e+000	5.099420e+001
9.691999999999784e+000	5.098891e+001
9.692999999999783e+000	5.098362e+001
9.693999999999782e+000	5.097833e+001
9.694999999999782e+000	5.097304e+001
9.695999999999781e+000	5.096775e+001
9.696999999999781e+000	5.096248e+001
9.697999999999780e+000	5.095719e+001
9.698999999999780e+000	5.095190e+001
9.699999999999999e+000	5.094662e+001
