Freq	Gain	Phase
1.99526231496888e+005	-3.19470221298522e+001	-1.43755889393841e+002
2.15443469003188e+005	-3.32901611594866e+001	-1.59282851145510e+002
2.32630506715363e+005	-3.44989664797817e+001	-1.54799941390117e+002
2.51188643150958e+005	-3.63124308869255e+001	-1.74102806921828e+002
2.71227257933203e+005	-3.71109407331986e+001	-1.59011130768936e+002
2.92864456462524e+005	-3.84494151130923e+001	-1.51864423194177e+002
3.16227766016838e+005	-3.97648597083039e+001	-1.52936395201290e+002
3.41454887383360e+005	-4.10410662030463e+001	-1.61696758358680e+002
3.68694506451958e+005	-4.25840901998052e+001	-1.47740677733574e+002
3.98107170553497e+005	-4.37367811561454e+001	-1.54928698640514e+002
4.29866234708228e+005	-4.55263581888665e+001	1.77629330320765e+002
4.64158883361278e+005	-4.64087115208855e+001	-1.71415255515034e+002
5.01187233627272e+005	-4.79272828176407e+001	-1.49362498331545e+002
5.41169526546464e+005	-4.91268960156521e+001	-1.75170997360684e+002
5.84341413373517e+005	-5.03435256438738e+001	-1.59013898054371e+002
6.30957344480193e+005	-5.16709503568427e+001	-1.59384441263117e+002
6.81292069057961e+005	-5.30861159457509e+001	-1.75251187140354e+002
7.35642254459641e+005	-5.47818988857427e+001	-1.46329515854412e+002
7.94328234724281e+005	-5.56699957683680e+001	-1.59171113468108e+002
8.57695898590894e+005	-5.71053258321206e+001	-1.54618695846857e+002
9.26118728128793e+005	-5.90288938718260e+001	1.71040614606204e+002
1.00000000000000e+006	-6.13149484475820e+001	1.59976850749623e+002
