Freq	Gain	Phase
3.41454887383360e+004	-5.88586993161826e+000	-6.87919166203506e+000
3.68694506451958e+004	-6.80890284888521e+000	-1.32846196924586e+001
3.98107170553497e+004	-7.76694446099242e+000	-1.98910894445815e+001
4.29866234708228e+004	-8.76188335846224e+000	-2.66595848548412e+001
4.64158883361278e+004	-9.79485115983830e+000	-3.35450506391982e+001
5.01187233627272e+004	-1.08660851845931e+001	-4.04979614754667e+001
5.41169526546464e+004	-1.19748643959065e+001	-4.74663407258171e+001
5.84341413373518e+004	-1.31195337980542e+001	-5.43980097073525e+001
6.30957344480193e+004	-1.42976163647574e+001	-6.12428038451553e+001
6.81292069057961e+004	-1.55059952316727e+001	-6.79545069082217e+001
7.35642254459641e+004	-1.67411372452977e+001	-7.44923221700962e+001
7.94328234724282e+004	-1.79993250149495e+001	-8.08217953852575e+001
8.57695898590894e+004	-1.92768683620658e+001	-8.69151990294997e+001
9.26118728128793e+004	-2.05702750186707e+001	-9.27514574657063e+001
1.00000000000000e+005	-2.18763711257278e+001	-9.83157292190309e+001
1.07977516232771e+005	-2.31923715578114e+001	-1.03598768431974e+002
1.16591440117983e+005	-2.45159066890147e+001	-1.08596172746969e+002
1.25892541179417e+005	-2.58450155779303e+001	-1.13307600309924e+002
1.35935639087853e+005	-2.71781162362863e+001	-1.17736012740694e+002
1.46779926762207e+005	-2.85139625686920e+001	-1.21886978610762e+002
1.58489319246111e+005	-2.99261956070161e+001	-1.33252954903869e+002
1.71132830416178e+005	-3.11902945776084e+001	-1.29388253064179e+002
1.84784979742229e+005	-3.25295311000593e+001	-1.32757585910712e+002
1.99526231496888e+005	-3.38689287848949e+001	-1.35886693281443e+002
2.15443469003188e+005	-3.54985766848252e+001	-1.53508939356768e+002
2.32630506715363e+005	-3.65472606613018e+001	-1.41468143578223e+002
2.51188643150958e+005	-3.81762126554972e+001	-1.58664905161851e+002
2.71227257933203e+005	-3.92241521336627e+001	-1.46220033221997e+002
2.92864456462524e+005	-4.05619326053391e+001	-1.48311199103138e+002
3.16227766016838e+005	-4.18992625391712e+001	-1.50225699630750e+002
3.41454887383360e+005	-4.32361576324743e+001	-1.51972767180165e+002
3.68694506451958e+005	-4.45726429460887e+001	-1.53561051200048e+002
3.98107170553497e+005	-4.59087487135251e+001	-1.54998589064105e+002
4.29866234708228e+005	-4.83039937271798e+001	1.75984178612622e+002
4.64158883361278e+005	-4.85799516051744e+001	-1.57450416736718e+002
5.01187233627272e+005	-4.99151128359192e+001	-1.58477599882079e+002
5.41169526546464e+005	-5.12500205014119e+001	-1.59379820686165e+002
5.84341413373517e+005	-5.25847014381160e+001	-1.60161922884759e+002
6.30957344480193e+005	-5.39191795759709e+001	-1.60828114819331e+002
6.81292069057961e+005	-5.52534757456331e+001	-1.61381973118082e+002
7.35642254459641e+005	-5.65876075381057e+001	-1.61826445124114e+002
7.94328234724281e+005	-5.79215891494839e+001	-1.62163849145840e+002
8.57695898590894e+005	-5.92554311452138e+001	-1.62395871673253e+002
9.26118728128793e+005	-6.05891400736661e+001	-1.62523560739563e+002
1.00000000000000e+006	-6.51549803817307e+001	1.51026753674840e+002
