time	V(vo)	V(vregp)
Step Information: Cx=1n  (Run: 1/3)
1.495675319611680e-003	4.992734e+000	9.500000e+000
1.496396459448807e-003	4.992734e+000	9.500000e+000
1.497396459448807e-003	4.992734e+000	9.500000e+000
1.498396459448806e-003	4.992733e+000	9.500000e+000
1.499396459448806e-003	4.992733e+000	9.500000e+000
1.500396459448806e-003	4.992733e+000	9.500000e+000
1.501396459448806e-003	4.992733e+000	9.500000e+000
1.503396459448806e-003	4.992733e+000	9.500000e+000
1.504073407035948e-003	4.992733e+000	9.500000e+000
1.504752009224402e-003	4.992733e+000	9.500000e+000
1.505207668843416e-003	4.992733e+000	9.500000e+000
1.505638058481624e-003	4.992733e+000	9.500000e+000
1.506336283051115e-003	4.992733e+000	9.500000e+000
1.507336283051114e-003	4.992733e+000	9.500000e+000
1.508336283051114e-003	4.992733e+000	9.500000e+000
1.509336283051114e-003	4.992734e+000	9.500000e+000
1.510336283051114e-003	4.992734e+000	9.500000e+000
1.512336283051114e-003	4.992734e+000	9.500000e+000
1.513336283051114e-003	4.992734e+000	9.500000e+000
1.514050293392539e-003	4.992734e+000	9.500000e+000
1.514389122391574e-003	4.992734e+000	9.500000e+000
1.515199845992898e-003	4.992734e+000	9.500000e+000
1.515625330457239e-003	4.992733e+000	9.500000e+000
1.516315714741976e-003	4.992733e+000	9.500000e+000
1.517315714741976e-003	4.992733e+000	9.500000e+000
1.518315714741976e-003	4.992733e+000	9.500000e+000
1.519315714741976e-003	4.992733e+000	9.500000e+000
1.521315714741976e-003	4.992733e+000	9.500000e+000
1.522315714741976e-003	4.992733e+000	9.500000e+000
1.523315714741976e-003	4.992733e+000	9.500000e+000
1.524042359878072e-003	4.992733e+000	9.500000e+000
1.524723907118132e-003	4.992733e+000	9.500000e+000
1.525147709685097e-003	4.992733e+000	9.500000e+000
1.525540485112480e-003	4.992733e+000	9.500000e+000
1.526178452427541e-003	4.992733e+000	9.500000e+000
1.527178452427541e-003	4.992734e+000	9.500000e+000
1.529178452427541e-003	4.992734e+000	9.500000e+000
1.530178452427541e-003	4.992734e+000	9.500000e+000
1.531178452427541e-003	4.992734e+000	9.500000e+000
1.532178452427541e-003	4.992734e+000	9.500000e+000
1.533178452427541e-003	4.992733e+000	9.500000e+000
1.533988934100391e-003	4.992733e+000	9.500000e+000
1.534343228632225e-003	4.992733e+000	9.500000e+000
1.534995419300137e-003	4.992733e+000	9.500000e+000
1.535298297437751e-003	4.992733e+000	9.500000e+000
1.535785449033700e-003	4.992733e+000	9.500000e+000
1.536573968233151e-003	4.992733e+000	9.500000e+000
1.537573968233151e-003	4.992733e+000	9.500000e+000
1.539573968233150e-003	4.992733e+000	9.500000e+000
1.540573968233150e-003	4.992733e+000	9.500000e+000
1.541573968233150e-003	4.992733e+000	9.500000e+000
1.542573968233150e-003	4.992733e+000	9.500000e+000
1.543573968233150e-003	4.992733e+000	9.500000e+000
1.544140853404597e-003	4.992733e+000	9.500000e+000
1.544813388982106e-003	4.992734e+000	9.500000e+000
1.545230572989661e-003	4.992734e+000	9.500000e+000
1.545675319611679e-003	4.992734e+000	9.500000e+000
1.546396459448806e-003	4.992734e+000	9.500000e+000
1.547396459448806e-003	4.992734e+000	9.500000e+000
1.548396459448806e-003	4.992734e+000	9.500000e+000
1.549396459448806e-003	4.992734e+000	9.500000e+000
1.550396459448806e-003	4.992734e+000	9.500000e+000
1.551396459448806e-003	4.992733e+000	9.500000e+000
1.552396459448806e-003	4.992733e+000	9.500000e+000
1.553396459448806e-003	4.992733e+000	9.500000e+000
1.554073407035948e-003	4.992733e+000	9.500000e+000
1.554752009224402e-003	4.992733e+000	9.500000e+000
1.556336283051115e-003	4.992733e+000	9.500000e+000
1.558336283051115e-003	4.992733e+000	9.500000e+000
1.559336283051114e-003	4.992733e+000	9.500000e+000
1.560336283051114e-003	4.992733e+000	9.500000e+000
1.561336283051114e-003	4.992733e+000	9.500000e+000
1.562336283051114e-003	4.992733e+000	9.500000e+000
1.563336283051114e-003	4.992733e+000	9.500000e+000
1.564050293392539e-003	4.992734e+000	9.500000e+000
1.564731078669897e-003	4.992734e+000	9.500000e+000
1.566315714741977e-003	4.992734e+000	9.500000e+000
1.567315714741977e-003	4.992734e+000	9.500000e+000
1.568315714741977e-003	4.992733e+000	9.500000e+000
1.569315714741977e-003	4.992733e+000	9.500000e+000
1.570315714741977e-003	4.992733e+000	9.500000e+000
1.571315714741977e-003	4.992733e+000	9.500000e+000
1.572315714741977e-003	4.992733e+000	9.500000e+000
1.573315714741976e-003	4.992733e+000	9.500000e+000
1.574042359878073e-003	4.992733e+000	9.500000e+000
1.574723907118133e-003	4.992733e+000	9.500000e+000
1.575540485112481e-003	4.992733e+000	9.500000e+000
1.576178452427543e-003	4.992733e+000	9.500000e+000
1.577178452427543e-003	4.992733e+000	9.500000e+000
1.579178452427543e-003	4.992733e+000	9.500000e+000
1.580178452427543e-003	4.992733e+000	9.500000e+000
1.581178452427543e-003	4.992733e+000	9.500000e+000
1.582178452427543e-003	4.992733e+000	9.500000e+000
1.583178452427543e-003	4.992733e+000	9.500000e+000
1.583988934100391e-003	4.992733e+000	9.500000e+000
1.584343228632225e-003	4.992733e+000	9.500000e+000
1.585298297437752e-003	4.992733e+000	9.500000e+000
1.585785449033701e-003	4.992733e+000	9.500000e+000
1.586573968233152e-003	4.992733e+000	9.500000e+000
1.587573968233152e-003	4.992733e+000	9.500000e+000
1.588573968233152e-003	4.992733e+000	9.500000e+000
1.589573968233152e-003	4.992733e+000	9.500000e+000
1.592573968233152e-003	4.992733e+000	9.500000e+000
1.593573968233152e-003	4.992733e+000	9.500000e+000
1.594140853404597e-003	4.992733e+000	9.500000e+000
1.594813388982106e-003	4.992733e+000	9.500000e+000
1.595230572989661e-003	4.992733e+000	9.500000e+000
1.595675319611680e-003	4.992733e+000	9.500000e+000
1.596396459448807e-003	4.992733e+000	9.500000e+000
1.600396459448806e-003	4.992733e+000	9.500000e+000
1.603396459448806e-003	4.992733e+000	9.500000e+000
1.604073407035948e-003	4.992733e+000	9.500000e+000
1.604752009224402e-003	4.992733e+000	9.500000e+000
1.605638058481624e-003	4.992733e+000	9.500000e+000
1.606336283051115e-003	4.992733e+000	9.500000e+000
1.607336283051115e-003	4.992733e+000	9.500000e+000
1.608336283051115e-003	4.992733e+000	9.500000e+000
1.611336283051115e-003	4.992733e+000	9.500000e+000
1.612336283051115e-003	4.992733e+000	9.500000e+000
1.613336283051114e-003	4.992733e+000	9.500000e+000
1.614050293392540e-003	4.992733e+000	9.500000e+000
1.614731078669898e-003	4.992733e+000	9.500000e+000
1.615625330457239e-003	4.992733e+000	9.500000e+000
1.616315714741977e-003	4.992733e+000	9.500000e+000
1.618315714741977e-003	4.992733e+000	9.500000e+000
1.620315714741977e-003	4.992733e+000	9.500000e+000
1.622315714741977e-003	4.992733e+000	9.500000e+000
1.623315714741977e-003	4.992733e+000	9.500000e+000
1.624042359878073e-003	4.992733e+000	9.500000e+000
1.624723907118133e-003	4.992733e+000	9.500000e+000
1.625540485112481e-003	4.992733e+000	9.500000e+000
1.626178452427543e-003	4.992733e+000	9.500000e+000
1.627178452427543e-003	4.992733e+000	9.500000e+000
1.628178452427543e-003	4.992733e+000	9.500000e+000
1.630178452427543e-003	4.992733e+000	9.500000e+000
1.631178452427543e-003	4.992733e+000	9.500000e+000
1.632178452427543e-003	4.992733e+000	9.500000e+000
1.633178452427543e-003	4.992733e+000	9.500000e+000
1.633988934100391e-003	4.992733e+000	9.500000e+000
1.634343228632225e-003	4.992733e+000	9.500000e+000
1.635298297437752e-003	4.992733e+000	9.500000e+000
1.635785449033700e-003	4.992733e+000	9.500000e+000
1.637573968233152e-003	4.992733e+000	9.500000e+000
