Time	Vin	Vo
1.766864354302878e-003	-9.999756e-003	-1.995356e-002
1.782292925731438e-003	-9.999756e-003	-1.995662e-002
1.797721497159998e-003	-9.999756e-003	-1.995926e-002
1.813150068588558e-003	-9.999756e-003	-1.996147e-002
1.828578640017118e-003	-9.999756e-003	-1.996325e-002
1.849578640017103e-003	-9.999756e-003	-1.996531e-002
1.870578640017087e-003	-9.999756e-003	-1.996714e-002
1.891578640017072e-003	-9.999756e-003	-1.996874e-002
1.912578640017057e-003	-9.999756e-003	-1.997010e-002
1.933578640017041e-003	-9.999756e-003	-1.997123e-002
1.954578640017026e-003	-9.999756e-003	-1.997213e-002
1.975578640017010e-003	-9.999756e-003	-1.997279e-002
1.998578640016993e-003	-9.999756e-003	-1.997374e-002
1.999000000000001e-003	-9.999756e-003	-1.997374e-002
1.999471840101954e-003	-9.999756e-003	-1.997374e-002
2.000000000000000e-003	-9.999756e-003	-1.991509e-002
2.000999999999999e-003	9.996172e-003	-1.942824e-002
2.001740275605070e-003	1.001286e-002	-1.842974e-002
2.002510002108136e-003	9.984251e-003	-1.651238e-002
2.003494850997862e-003	1.001715e-002	-1.330946e-002
2.004494850997862e-003	9.983059e-003	-9.942041e-003
2.005494850997861e-003	1.001739e-002	-6.968008e-003
2.006494850997860e-003	9.983297e-003	-4.618154e-003
2.007494850997859e-003	1.001691e-002	-2.881990e-003
2.008494850997859e-003	9.983774e-003	-1.642213e-003
2.009494850997858e-003	1.001668e-002	-7.676940e-004
2.010494850997857e-003	9.983774e-003	-1.463752e-004
2.011494850997856e-003	1.001668e-002	3.061432e-004
2.012494850997856e-003	9.983774e-003	6.494660e-004
2.013494850997855e-003	1.001668e-002	9.226937e-004
2.014494850997854e-003	9.983774e-003	1.153006e-003
2.015494850997853e-003	1.001668e-002	1.356139e-003
2.016494850997853e-003	9.983774e-003	1.542105e-003
2.017494850997852e-003	1.001691e-002	1.717581e-003
2.018494850997851e-003	9.983536e-003	1.886858e-003
2.019494850997851e-003	1.001691e-002	2.051367e-003
2.021494850997849e-003	1.001691e-002	2.370848e-003
2.022923422426419e-003	1.000652e-002	2.593609e-003
2.024351993854990e-003	9.999593e-003	2.813528e-003
2.025780565283560e-003	9.996128e-003	3.030606e-003
2.027209136712131e-003	9.996128e-003	3.244842e-003
2.028637708140701e-003	9.999593e-003	3.456237e-003
2.030066279569272e-003	1.000652e-002	3.664790e-003
2.031494850997842e-003	1.001691e-002	3.870501e-003
2.032494850997841e-003	9.983536e-003	4.013075e-003
2.042780565283548e-003	9.992878e-003	5.385218e-003
2.053066279569255e-003	9.999378e-003	6.659424e-003
2.063351993854961e-003	1.000304e-002	7.835694e-003
2.073637708140668e-003	1.000385e-002	8.914027e-003
2.083923422426374e-003	1.000183e-002	9.894424e-003
2.094209136712081e-003	9.996965e-003	1.077688e-002
2.104494850997788e-003	9.989258e-003	1.156141e-002
2.114780565283495e-003	9.995408e-003	1.228483e-002
2.125066279569202e-003	9.999690e-003	1.295659e-002
2.135351993854908e-003	1.000210e-002	1.357671e-002
2.145637708140615e-003	1.000265e-002	1.414516e-002
2.155923422426322e-003	1.000132e-002	1.466197e-002
2.166209136712029e-003	9.998133e-003	1.512712e-002
2.176494850997735e-003	9.993073e-003	1.554061e-002
2.186780565283442e-003	9.997009e-003	1.592190e-002
2.197066279569149e-003	9.999758e-003	1.627597e-002
2.207351993854855e-003	1.000132e-002	1.660284e-002
2.217637708140562e-003	1.000169e-002	1.690250e-002
2.227923422426269e-003	1.000088e-002	1.717495e-002
2.238209136711976e-003	9.998882e-003	1.742019e-002
2.248494850997682e-003	9.995695e-003	1.763822e-002
2.258780565283389e-003	9.998211e-003	1.783905e-002
2.269066279569096e-003	9.999967e-003	1.802559e-002
2.279351993854803e-003	1.000096e-002	1.819784e-002
2.289637708140509e-003	1.000120e-002	1.835581e-002
2.299923422426216e-003	1.000068e-002	1.849950e-002
2.310209136711923e-003	9.999403e-003	1.862889e-002
2.320494850997629e-003	9.997364e-003	1.874401e-002
2.330923422426193e-003	9.998396e-003	1.885119e-002
2.341351993854757e-003	9.999310e-003	1.895066e-002
2.351780565283321e-003	1.000011e-002	1.904243e-002
2.362209136711885e-003	1.000079e-002	1.912649e-002
2.372637708140448e-003	1.000135e-002	1.920284e-002
2.383066279569012e-003	1.000180e-002	1.927148e-002
2.393494850997576e-003	1.000213e-002	1.933242e-002
2.404066279568997e-003	1.000104e-002	1.938926e-002
2.414637708140417e-003	1.000027e-002	1.944194e-002
2.425209136711838e-003	9.999841e-003	1.949045e-002
2.435780565283259e-003	9.999738e-003	1.953480e-002
2.446351993854680e-003	9.999967e-003	1.957498e-002
2.456923422426100e-003	1.000053e-002	1.961099e-002
