Time	Vin	Vo
1.066901184418439e-003	-9.986404e-003	-1.998852e-002
1.067901184418438e-003	-1.001287e-002	-1.998423e-002
1.068901184418438e-003	-9.986643e-003	-1.998042e-002
1.069901184418437e-003	-1.001287e-002	-1.997756e-002
1.070901184418436e-003	-9.986881e-003	-1.997469e-002
1.071901184418436e-003	-1.001263e-002	-1.997279e-002
1.072901184418435e-003	-9.987120e-003	-1.997183e-002
1.073901184418434e-003	-1.001239e-002	-1.997136e-002
1.074901184418433e-003	-9.987358e-003	-1.997136e-002
1.075901184418433e-003	-1.001215e-002	-1.997183e-002
1.076901184418432e-003	-9.987597e-003	-1.997231e-002
1.077901184418431e-003	-1.001192e-002	-1.997279e-002
1.078901184418430e-003	-9.987835e-003	-1.997374e-002
1.079901184418430e-003	-1.001168e-002	-1.997469e-002
1.080901184418429e-003	-9.987835e-003	-1.997565e-002
1.081901184418428e-003	-1.001144e-002	-1.997613e-002
1.082901184418427e-003	-9.988073e-003	-1.997708e-002
1.083901184418427e-003	-1.001120e-002	-1.997756e-002
1.084901184418426e-003	-9.988312e-003	-1.997756e-002
1.085901184418425e-003	-1.001120e-002	-1.997803e-002
1.086901184418425e-003	-9.988550e-003	-1.997803e-002
1.087901184418424e-003	-1.001096e-002	-1.997803e-002
1.088901184418423e-003	-9.988789e-003	-1.997756e-002
1.089901184418422e-003	-1.001072e-002	-1.997756e-002
1.090901184418422e-003	-9.989027e-003	-1.997756e-002
1.091901184418421e-003	-1.001048e-002	-1.997708e-002
1.092901184418420e-003	-9.989027e-003	-1.997708e-002
1.093901184418419e-003	-1.001025e-002	-1.997660e-002
1.096901184418417e-003	-9.989504e-003	-1.997660e-002
1.097901184418416e-003	-1.001001e-002	-1.997660e-002
1.098901184418416e-003	-9.989742e-003	-1.997660e-002
1.099901184418415e-003	-1.000977e-002	-1.997660e-002
1.100901184418414e-003	-9.989742e-003	-1.997660e-002
1.101901184418413e-003	-1.000953e-002	-1.997660e-002
1.102901184418413e-003	-9.989981e-003	-1.997660e-002
1.103901184418412e-003	-1.000953e-002	-1.997660e-002
1.104901184418411e-003	-9.990219e-003	-1.997660e-002
1.106901184418410e-003	-9.990219e-003	-1.997660e-002
1.109901184418408e-003	-1.000905e-002	-1.997660e-002
1.111901184418406e-003	-1.000882e-002	-1.997660e-002
1.113901184418405e-003	-1.000858e-002	-1.997660e-002
1.116901184418402e-003	-9.991173e-003	-1.997660e-002
1.119615470132686e-003	-9.993864e-003	-1.997660e-002
1.122329755846970e-003	-9.996418e-003	-1.997660e-002
1.125044041561254e-003	-9.998836e-003	-1.997660e-002
1.127758327275537e-003	-1.000112e-002	-1.997660e-002
1.130472612989821e-003	-1.000326e-002	-1.997660e-002
1.133186898704105e-003	-1.000527e-002	-1.997660e-002
1.135901184418389e-003	-1.000715e-002	-1.997660e-002
1.999592893493479e-003	-9.998564e-003	-1.997660e-002
2.000000000000000e-003	-1.000095e-002	-1.993941e-002
2.000814213013043e-003	9.994980e-003	-1.957701e-002
2.001498693168470e-003	1.001477e-002	-1.866339e-002
2.002180085544052e-003	9.981628e-003	-1.672696e-002
2.003153086039650e-003	1.001978e-002	-1.242350e-002
2.004153086039649e-003	9.980675e-003	-6.798254e-003
2.005153086039649e-003	1.001978e-002	-5.192619e-004
2.006153086039648e-003	9.981152e-003	5.789294e-003
2.007153086039647e-003	1.001930e-002	1.165296e-002
2.008153086039646e-003	9.981390e-003	1.675512e-002
2.009153086039646e-003	1.001906e-002	2.091695e-002
2.010153086039645e-003	9.981628e-003	2.406742e-002
2.011153086039644e-003	1.001906e-002	2.622034e-002
2.012153086039643e-003	9.981390e-003	2.745248e-002
2.013153086039643e-003	1.001906e-002	2.788545e-002
2.014153086039642e-003	9.981390e-003	2.766324e-002
2.015153086039641e-003	1.001906e-002	2.694465e-002
2.016153086039640e-003	9.981390e-003	2.588607e-002
2.017153086039640e-003	1.001930e-002	2.463342e-002
2.018153086039639e-003	9.981152e-003	2.331640e-002
2.019153086039638e-003	1.001930e-002	2.204229e-002
2.020153086039637e-003	9.981152e-003	2.089216e-002
2.021153086039637e-003	1.001930e-002	1.992227e-002
2.022153086039636e-003	9.981152e-003	1.916410e-002
2.023153086039635e-003	1.001954e-002	1.862766e-002
2.024153086039635e-003	9.981152e-003	1.830341e-002
2.025153086039634e-003	1.001954e-002	1.816942e-002
2.026153086039633e-003	9.981152e-003	1.819421e-002
2.027153086039632e-003	1.001930e-002	1.834108e-002
2.028153086039632e-003	9.981152e-003	1.857377e-002
2.029153086039631e-003	1.001930e-002	1.885559e-002
2.030153086039630e-003	9.981152e-003	1.915647e-002
2.031153086039629e-003	1.001930e-002	1.945020e-002
2.032153086039629e-003	9.981152e-003	1.971771e-002
2.033153086039628e-003	1.001906e-002	1.994564e-002
2.034153086039627e-003	9.981390e-003	2.012588e-002
2.035153086039626e-003	1.001906e-002	2.025606e-002
2.036153086039626e-003	9.981390e-003	2.033807e-002
2.037153086039625e-003	1.001882e-002	2.037670e-002
2.038153086039624e-003	9.981628e-003	2.037813e-002
2.039153086039624e-003	1.001882e-002	2.035047e-002
2.040153086039623e-003	9.981867e-003	2.030183e-002
2.041153086039622e-003	1.001858e-002	2.024080e-002
2.042153086039621e-003	9.981867e-003	2.017404e-002
2.043153086039621e-003	1.001834e-002	2.010776e-002
2.044153086039620e-003	9.982105e-003	2.004625e-002
2.045153086039619e-003	1.001834e-002	1.999332e-002
2.046153086039618e-003	9.982344e-003	1.995040e-002
2.047153086039618e-003	1.001811e-002	1.991893e-002
2.048153086039617e-003	9.982582e-003	1.989843e-002
2.049153086039616e-003	1.001787e-002	1.988794e-002
2.050153086039615e-003	9.982821e-003	1.988603e-002
2.051153086039615e-003	1.001763e-002	1.989080e-002
2.052153086039614e-003	9.982821e-003	1.990129e-002
