time	V(vo)	V(vregp)	I(Rl)
1.338820838273248e-003	4.992135e+000	9.500000e+000	9.984271e-002
1.340676932979357e-003	4.992142e+000	9.500000e+000	9.984283e-002
1.342533027685466e-003	4.992147e+000	9.500000e+000	9.984294e-002
1.344389122391575e-003	4.992152e+000	9.500000e+000	9.984305e-002
1.346787598110999e-003	4.992158e+000	9.500000e+000	9.984317e-002
1.349186073830423e-003	4.992164e+000	9.500000e+000	9.984328e-002
1.351584549549846e-003	4.992169e+000	9.500000e+000	9.984338e-002
1.353983025269270e-003	4.992174e+000	9.500000e+000	9.984347e-002
1.356381500988694e-003	4.992178e+000	9.500000e+000	9.984356e-002
1.358779976708118e-003	4.992182e+000	9.500000e+000	9.984364e-002
1.361178452427542e-003	4.992186e+000	9.500000e+000	9.984371e-002
1.363249433453847e-003	4.992188e+000	9.500000e+000	9.984376e-002
1.365320414480152e-003	4.992191e+000	9.500000e+000	9.984381e-002
1.367391395506458e-003	4.992193e+000	9.500000e+000	9.984386e-002
1.369462376532763e-003	4.992195e+000	9.500000e+000	9.984390e-002
1.371533357559069e-003	4.992197e+000	9.500000e+000	9.984394e-002
1.373604338585374e-003	4.992199e+000	9.500000e+000	9.984398e-002
1.375675319611679e-003	4.992200e+000	9.500000e+000	9.984401e-002
1.376922623333838e-003	4.992201e+000	9.500000e+000	9.984403e-002
1.378169927055996e-003	4.992202e+000	9.500000e+000	9.984404e-002
1.379417230778154e-003	4.992203e+000	9.500000e+000	9.984406e-002
1.380664534500312e-003	4.992204e+000	9.500000e+000	9.984408e-002
1.381911838222470e-003	4.992205e+000	9.500000e+000	9.984409e-002
1.383159141944628e-003	4.992206e+000	9.500000e+000	9.984411e-002
1.384406445666786e-003	4.992206e+000	9.500000e+000	9.984413e-002
1.385832542341756e-003	4.992207e+000	9.500000e+000	9.984414e-002
1.387258639016726e-003	4.992207e+000	9.500000e+000	9.984415e-002
1.388684735691696e-003	4.992208e+000	9.500000e+000	9.984417e-002
1.390110832366665e-003	4.992209e+000	9.500000e+000	9.984418e-002
1.391536929041635e-003	4.992210e+000	9.500000e+000	9.984419e-002
1.392963025716605e-003	4.992210e+000	9.500000e+000	9.984420e-002
1.394389122391574e-003	4.992211e+000	9.500000e+000	9.984422e-002
1.396930455253856e-003	4.992212e+000	9.500000e+000	9.984423e-002
1.399471788116136e-003	4.992212e+000	9.500000e+000	9.984425e-002
1.402013120978418e-003	4.992213e+000	9.500000e+000	9.984426e-002
1.404554453840699e-003	4.992214e+000	9.500000e+000	9.984428e-002
1.407095786702980e-003	4.992214e+000	9.500000e+000	9.984429e-002
1.409637119565261e-003	4.992215e+000	9.500000e+000	9.984430e-002
1.412178452427542e-003	4.992215e+000	9.500000e+000	9.984431e-002
1.414209596287723e-003	4.992216e+000	9.500000e+000	9.984431e-002
1.416240740147903e-003	4.992216e+000	9.500000e+000	9.984432e-002
1.418271884008084e-003	4.992216e+000	9.500000e+000	9.984433e-002
1.420303027868265e-003	4.992217e+000	9.500000e+000	9.984433e-002
1.422334171728445e-003	4.992217e+000	9.500000e+000	9.984434e-002
1.424365315588626e-003	4.992217e+000	9.500000e+000	9.984434e-002
1.426396459448807e-003	4.992217e+000	9.500000e+000	9.984434e-002
1.428966839869202e-003	4.992217e+000	9.500000e+000	9.984435e-002
1.431537220289597e-003	4.992218e+000	9.500000e+000	9.984435e-002
1.434107600709993e-003	4.992218e+000	9.500000e+000	9.984436e-002
