Vin	Rendimiento
9.682999999999788e+000	2.460940e+001
9.683999999999788e+000	2.460570e+001
9.684999999999787e+000	2.460200e+001
9.685999999999787e+000	2.459830e+001
9.686999999999786e+000	2.459460e+001
9.687999999999786e+000	2.459091e+001
9.688999999999785e+000	2.458721e+001
9.689999999999785e+000	2.458352e+001
9.690999999999784e+000	2.457982e+001
9.691999999999784e+000	2.457613e+001
9.692999999999783e+000	2.457244e+001
9.693999999999782e+000	2.456875e+001
9.694999999999782e+000	2.456506e+001
9.695999999999781e+000	2.456137e+001
9.696999999999781e+000	2.455768e+001
9.697999999999780e+000	2.455399e+001
9.698999999999780e+000	2.455030e+001
9.699999999999999e+000	2.454662e+001
