Vin	Rendimiento
9.672999999999794e+000	1.617869e+001
9.673999999999793e+000	1.617601e+001
9.674999999999793e+000	1.617334e+001
9.675999999999792e+000	1.617066e+001
9.676999999999792e+000	1.616799e+001
9.677999999999791e+000	1.616532e+001
9.678999999999791e+000	1.616265e+001
9.679999999999790e+000	1.615998e+001
9.680999999999790e+000	1.615731e+001
9.681999999999789e+000	1.615464e+001
9.682999999999788e+000	1.615197e+001
9.683999999999788e+000	1.614930e+001
9.684999999999787e+000	1.614663e+001
9.685999999999787e+000	1.614397e+001
9.686999999999786e+000	1.614130e+001
9.687999999999786e+000	1.613864e+001
9.688999999999785e+000	1.613597e+001
9.689999999999785e+000	1.613331e+001
9.690999999999784e+000	1.613065e+001
9.691999999999784e+000	1.612798e+001
9.692999999999783e+000	1.612532e+001
9.693999999999782e+000	1.612266e+001
9.694999999999782e+000	1.612000e+001
9.695999999999781e+000	1.611734e+001
9.696999999999781e+000	1.611468e+001
9.697999999999780e+000	1.611202e+001
9.698999999999780e+000	1.610936e+001
9.699999999999999e+000	1.610671e+001
